tokens
"['<bos>', 'შ', 'ე', 'უ', 'ძ', 'ლ', 'ი', 'ა', 'ARGNO1S', 'IND', 'PRS', '<eos>']"
"['<bos>', 'შ', 'ე', 'უ', 'ძ', 'ლ', 'ი', 'ა', 'ARGNO2S', 'IND', 'PRS', '<eos>']"
"['<bos>', 'შ', 'ე', 'უ', 'ძ', 'ლ', 'ი', 'ა', 'ARGNO3S', 'IND', 'PRS', '<eos>']"
"['<bos>', 'შ', 'ე', 'უ', 'ძ', 'ლ', 'ი', 'ა', 'ARGNO1P', 'IND', 'PRS', '<eos>']"
"['<bos>', 'შ', 'ე', 'უ', 'ძ', 'ლ', 'ი', 'ა', 'ARGNO2P', 'IND', 'PRS', '<eos>']"
"['<bos>', 'შ', 'ე', 'უ', 'ძ', 'ლ', 'ი', 'ა', 'ARGNO3P', 'IND', 'PRS', '<eos>']"
"['<bos>', 'შ', 'ე', 'უ', 'ძ', 'ლ', 'ი', 'ა', 'ARGNO1S', 'IND', 'FUT', '<eos>']"
"['<bos>', 'შ', 'ე', 'უ', 'ძ', 'ლ', 'ი', 'ა', 'ARGNO2S', 'IND', 'FUT', '<eos>']"
"['<bos>', 'შ', 'ე', 'უ', 'ძ', 'ლ', 'ი', 'ა', 'ARGNO3S', 'IND', 'FUT', '<eos>']"
"['<bos>', 'შ', 'ე', 'უ', 'ძ', 'ლ', 'ი', 'ა', 'ARGNO1P', 'IND', 'FUT', '<eos>']"
"['<bos>', 'შ', 'ე', 'უ', 'ძ', 'ლ', 'ი', 'ა', 'ARGNO2P', 'IND', 'FUT', '<eos>']"
"['<bos>', 'შ', 'ე', 'უ', 'ძ', 'ლ', 'ი', 'ა', 'ARGNO3P', 'IND', 'FUT', '<eos>']"
"['<bos>', 'შ', 'ე', 'უ', 'ძ', 'ლ', 'ი', 'ა', 'ARGNO1S', 'COND', '<eos>']"
"['<bos>', 'ე', 'ც', 'ი', 'ნ', 'ე', 'ბ', 'ა', 'ARGNO1P', 'IND', 'FUT', '<eos>']"
"['<bos>', 'ე', 'ც', 'ი', 'ნ', 'ე', 'ბ', 'ა', 'ARGNO2P', 'IND', 'FUT', '<eos>']"
"['<bos>', 'ე', 'ც', 'ი', 'ნ', 'ე', 'ბ', 'ა', 'ARGNO3P', 'IND', 'FUT', '<eos>']"
"['<bos>', 'ე', 'ც', 'ი', 'ნ', 'ე', 'ბ', 'ა', 'ARGNO1S', 'COND', '<eos>']"
"['<bos>', 'ე', 'ც', 'ი', 'ნ', 'ე', 'ბ', 'ა', 'ARGNO2S', 'COND', '<eos>']"
"['<bos>', 'ე', 'ც', 'ი', 'ნ', 'ე', 'ბ', 'ა', 'ARGNO3S', 'COND', '<eos>']"
"['<bos>', 'ე', 'ც', 'ი', 'ნ', 'ე', 'ბ', 'ა', 'ARGNO1P', 'COND', '<eos>']"
"['<bos>', 'ე', 'ც', 'ი', 'ნ', 'ე', 'ბ', 'ა', 'ARGNO2P', 'COND', '<eos>']"
"['<bos>', 'ე', 'ც', 'ი', 'ნ', 'ე', 'ბ', 'ა', 'ARGNO3P', 'COND', '<eos>']"
"['<bos>', 'ე', 'ც', 'ი', 'ნ', 'ე', 'ბ', 'ა', 'ARGNO1S', 'SBJV', 'FUT', '<eos>']"
"['<bos>', 'ე', 'ც', 'ი', 'ნ', 'ე', 'ბ', 'ა', 'ARGNO2S', 'SBJV', 'FUT', '<eos>']"
"['<bos>', 'ე', 'ც', 'ი', 'ნ', 'ე', 'ბ', 'ა', 'ARGNO3S', 'SBJV', 'FUT', '<eos>']"
"['<bos>', 'ე', 'ც', 'ი', 'ნ', 'ე', 'ბ', 'ა', 'ARGNO1P', 'SBJV', 'FUT', '<eos>']"
"['<bos>', 'ე', 'ც', 'ი', 'ნ', 'ე', 'ბ', 'ა', 'ARGNO2P', 'SBJV', 'FUT', '<eos>']"
"['<bos>', 'ე', 'ც', 'ი', 'ნ', 'ე', 'ბ', 'ა', 'ARGNO3P', 'SBJV', 'FUT', '<eos>']"
"['<bos>', 'ე', 'ც', 'ი', 'ნ', 'ე', 'ბ', 'ა', 'ARGNO1S', 'IND', 'PRF', '<eos>']"
"['<bos>', 'ე', 'ც', 'ი', 'ნ', 'ე', 'ბ', 'ა', 'ARGNO2S', 'IND', 'PRF', '<eos>']"
"['<bos>', 'ე', 'ც', 'ი', 'ნ', 'ე', 'ბ', 'ა', 'ARGNO3S', 'IND', 'PRF', '<eos>']"
"['<bos>', 'ე', 'ც', 'ი', 'ნ', 'ე', 'ბ', 'ა', 'ARGNO1P', 'IND', 'PRF', '<eos>']"
"['<bos>', 'ე', 'ც', 'ი', 'ნ', 'ე', 'ბ', 'ა', 'ARGNO2P', 'IND', 'PRF', '<eos>']"
"['<bos>', 'ე', 'ც', 'ი', 'ნ', 'ე', 'ბ', 'ა', 'ARGNO3P', 'IND', 'PRF', '<eos>']"
"['<bos>', 'ე', 'ც', 'ი', 'ნ', 'ე', 'ბ', 'ა', 'ARGNO1S', 'IND', 'PST', 'PRF', '<eos>']"
"['<bos>', 'ე', 'ც', 'ი', 'ნ', 'ე', 'ბ', 'ა', 'ARGNO2S', 'IND', 'PST', 'PRF', '<eos>']"
"['<bos>', 'ე', 'ც', 'ი', 'ნ', 'ე', 'ბ', 'ა', 'ARGNO3S', 'IND', 'PST', 'PRF', '<eos>']"
"['<bos>', 'ე', 'ც', 'ი', 'ნ', 'ე', 'ბ', 'ა', 'ARGNO1P', 'IND', 'PST', 'PRF', '<eos>']"
"['<bos>', 'ე', 'ც', 'ი', 'ნ', 'ე', 'ბ', 'ა', 'ARGNO2P', 'IND', 'PST', 'PRF', '<eos>']"
"['<bos>', 'ე', 'ც', 'ი', 'ნ', 'ე', 'ბ', 'ა', 'ARGNO3P', 'IND', 'PST', 'PRF', '<eos>']"
"['<bos>', 'ე', 'ც', 'ი', 'ნ', 'ე', 'ბ', 'ა', 'ARGNO1S', 'SBJV', 'PRF', '<eos>']"
"['<bos>', 'ე', 'ც', 'ი', 'ნ', 'ე', 'ბ', 'ა', 'ARGNO2S', 'SBJV', 'PRF', '<eos>']"
"['<bos>', 'ე', 'ც', 'ი', 'ნ', 'ე', 'ბ', 'ა', 'ARGNO3S', 'SBJV', 'PRF', '<eos>']"
"['<bos>', 'ე', 'ც', 'ი', 'ნ', 'ე', 'ბ', 'ა', 'ARGNO1P', 'SBJV', 'PRF', '<eos>']"
"['<bos>', 'ე', 'ც', 'ი', 'ნ', 'ე', 'ბ', 'ა', 'ARGNO2P', 'SBJV', 'PRF', '<eos>']"
"['<bos>', 'ე', 'ც', 'ი', 'ნ', 'ე', 'ბ', 'ა', 'ARGNO3P', 'SBJV', 'PRF', '<eos>']"
"['<bos>', 'ე', 'ც', 'ი', 'ნ', 'ე', 'ბ', 'ა', 'V.MSDR', 'IPFV', '<eos>']"
"['<bos>', 'ს', 'ძ', 'ი', 'ნ', 'ა', 'ვ', 'ს', 'ARGNO1S', 'IND', 'PRS', '<eos>']"
"['<bos>', 'ს', 'ძ', 'ი', 'ნ', 'ა', 'ვ', 'ს', 'ARGNO2S', 'IND', 'PRS', '<eos>']"
"['<bos>', 'ს', 'ძ', 'ი', 'ნ', 'ა', 'ვ', 'ს', 'ARGNO3S', 'IND', 'PRS', '<eos>']"
"['<bos>', 'ს', 'ძ', 'ი', 'ნ', 'ა', 'ვ', 'ს', 'ARGNO1P', 'IND', 'PRS', '<eos>']"
"['<bos>', 'ს', 'ძ', 'ი', 'ნ', 'ა', 'ვ', 'ს', 'ARGNO2P', 'IND', 'PRS', '<eos>']"
"['<bos>', 'ს', 'ძ', 'ი', 'ნ', 'ა', 'ვ', 'ს', 'ARGNO3P', 'IND', 'PRS', '<eos>']"
"['<bos>', 'ს', 'ძ', 'ი', 'ნ', 'ა', 'ვ', 'ს', 'ARGNO1S', 'IND', 'FUT', '<eos>']"
"['<bos>', 'ს', 'ძ', 'ი', 'ნ', 'ა', 'ვ', 'ს', 'ARGNO2S', 'IND', 'FUT', '<eos>']"
"['<bos>', 'ს', 'ძ', 'ი', 'ნ', 'ა', 'ვ', 'ს', 'ARGNO3S', 'IND', 'FUT', '<eos>']"
"['<bos>', 'ს', 'ძ', 'ი', 'ნ', 'ა', 'ვ', 'ს', 'ARGNO1P', 'IND', 'FUT', '<eos>']"
"['<bos>', 'ს', 'ძ', 'ი', 'ნ', 'ა', 'ვ', 'ს', 'ARGNO2P', 'IND', 'FUT', '<eos>']"
"['<bos>', 'ს', 'ძ', 'ი', 'ნ', 'ა', 'ვ', 'ს', 'ARGNO3P', 'IND', 'FUT', '<eos>']"
"['<bos>', 'ს', 'ძ', 'ი', 'ნ', 'ა', 'ვ', 'ს', 'ARGNO1S', 'COND', '<eos>']"
"['<bos>', 'ს', 'ძ', 'ი', 'ნ', 'ა', 'ვ', 'ს', 'ARGNO2S', 'COND', '<eos>']"
"['<bos>', 'ს', 'ძ', 'ი', 'ნ', 'ა', 'ვ', 'ს', 'ARGNO3S', 'COND', '<eos>']"
"['<bos>', 'ს', 'ძ', 'ი', 'ნ', 'ა', 'ვ', 'ს', 'ARGNO1P', 'COND', '<eos>']"
"['<bos>', 'ს', 'ძ', 'ი', 'ნ', 'ა', 'ვ', 'ს', 'ARGNO2P', 'COND', '<eos>']"
"['<bos>', 'ს', 'ძ', 'ი', 'ნ', 'ა', 'ვ', 'ს', 'ARGNO3P', 'COND', '<eos>']"
"['<bos>', 'ს', 'ძ', 'ი', 'ნ', 'ა', 'ვ', 'ს', 'ARGNO1S', 'SBJV', 'FUT', '<eos>']"
"['<bos>', 'ს', 'ძ', 'ი', 'ნ', 'ა', 'ვ', 'ს', 'ARGNO2S', 'SBJV', 'FUT', '<eos>']"
"['<bos>', 'ს', 'ძ', 'ი', 'ნ', 'ა', 'ვ', 'ს', 'ARGNO3S', 'SBJV', 'FUT', '<eos>']"
"['<bos>', 'ს', 'ძ', 'ი', 'ნ', 'ა', 'ვ', 'ს', 'ARGNO1P', 'SBJV', 'FUT', '<eos>']"
"['<bos>', 'ს', 'ძ', 'ი', 'ნ', 'ა', 'ვ', 'ს', 'ARGNO2P', 'SBJV', 'FUT', '<eos>']"
"['<bos>', 'ს', 'ძ', 'ი', 'ნ', 'ა', 'ვ', 'ს', 'ARGNO3P', 'SBJV', 'FUT', '<eos>']"
"['<bos>', 'ს', 'ძ', 'ი', 'ნ', 'ა', 'ვ', 'ს', 'ARGNO1S', 'IND', 'IPFV', '<eos>']"
"['<bos>', 'ს', 'ძ', 'ი', 'ნ', 'ა', 'ვ', 'ს', 'ARGNO2S', 'IND', 'IPFV', '<eos>']"
"['<bos>', 'ს', 'ძ', 'ი', 'ნ', 'ა', 'ვ', 'ს', 'ARGNO3S', 'IND', 'IPFV', '<eos>']"
"['<bos>', 'ს', 'ძ', 'ი', 'ნ', 'ა', 'ვ', 'ს', 'ARGNO1P', 'IND', 'IPFV', '<eos>']"
"['<bos>', 'ს', 'ძ', 'ი', 'ნ', 'ა', 'ვ', 'ს', 'ARGNO2P', 'IND', 'IPFV', '<eos>']"
"['<bos>', 'ს', 'ძ', 'ი', 'ნ', 'ა', 'ვ', 'ს', 'ARGNO3P', 'IND', 'IPFV', '<eos>']"
"['<bos>', 'ს', 'ძ', 'ი', 'ნ', 'ა', 'ვ', 'ს', 'ARGNO1S', 'SBJV', 'PRS', '<eos>']"
"['<bos>', 'ს', 'ძ', 'ი', 'ნ', 'ა', 'ვ', 'ს', 'ARGNO2S', 'SBJV', 'PRS', '<eos>']"
"['<bos>', 'ს', 'ძ', 'ი', 'ნ', 'ა', 'ვ', 'ს', 'ARGNO3S', 'SBJV', 'PRS', '<eos>']"
"['<bos>', 'ს', 'ძ', 'ი', 'ნ', 'ა', 'ვ', 'ს', 'ARGNO1P', 'SBJV', 'PRS', '<eos>']"
"['<bos>', 'ს', 'ძ', 'ი', 'ნ', 'ა', 'ვ', 'ს', 'ARGNO2P', 'SBJV', 'PRS', '<eos>']"
"['<bos>', 'ს', 'ძ', 'ი', 'ნ', 'ა', 'ვ', 'ს', 'ARGNO3P', 'SBJV', 'PRS', '<eos>']"
"['<bos>', 'ს', 'ძ', 'ი', 'ნ', 'ა', 'ვ', 'ს', 'ARGNO1S', 'IND', 'PRF', '<eos>']"
"['<bos>', 'ს', 'ძ', 'ი', 'ნ', 'ა', 'ვ', 'ს', 'ARGNO2S', 'IND', 'PRF', '<eos>']"
"['<bos>', 'ს', 'ძ', 'ი', 'ნ', 'ა', 'ვ', 'ს', 'ARGNO3S', 'IND', 'PRF', '<eos>']"
"['<bos>', 'ს', 'ძ', 'ი', 'ნ', 'ა', 'ვ', 'ს', 'ARGNO1P', 'IND', 'PRF', '<eos>']"
"['<bos>', 'ს', 'ძ', 'ი', 'ნ', 'ა', 'ვ', 'ს', 'ARGNO2P', 'IND', 'PRF', '<eos>']"
"['<bos>', 'ს', 'ძ', 'ი', 'ნ', 'ა', 'ვ', 'ს', 'ARGNO3P', 'IND', 'PRF', '<eos>']"
"['<bos>', 'ს', 'ძ', 'ი', 'ნ', 'ა', 'ვ', 'ს', 'ARGNO1S', 'IND', 'PST', 'PRF', '<eos>']"
"['<bos>', 'ს', 'ძ', 'ი', 'ნ', 'ა', 'ვ', 'ს', 'ARGNO2S', 'IND', 'PST', 'PRF', '<eos>']"
"['<bos>', 'ს', 'ძ', 'ი', 'ნ', 'ა', 'ვ', 'ს', 'ARGNO3S', 'IND', 'PST', 'PRF', '<eos>']"
"['<bos>', 'ს', 'ძ', 'ი', 'ნ', 'ა', 'ვ', 'ს', 'ARGNO1P', 'IND', 'PST', 'PRF', '<eos>']"
"['<bos>', 'ს', 'ძ', 'ი', 'ნ', 'ა', 'ვ', 'ს', 'ARGNO2P', 'IND', 'PST', 'PRF', '<eos>']"
"['<bos>', 'ს', 'ძ', 'ი', 'ნ', 'ა', 'ვ', 'ს', 'ARGNO3P', 'IND', 'PST', 'PRF', '<eos>']"
"['<bos>', 'ს', 'ძ', 'ი', 'ნ', 'ა', 'ვ', 'ს', 'ARGNO1S', 'SBJV', 'PRF', '<eos>']"
"['<bos>', 'ს', 'ძ', 'ი', 'ნ', 'ა', 'ვ', 'ს', 'ARGNO2S', 'SBJV', 'PRF', '<eos>']"
"['<bos>', 'ს', 'ძ', 'ი', 'ნ', 'ა', 'ვ', 'ს', 'ARGNO3S', 'SBJV', 'PRF', '<eos>']"
"['<bos>', 'ს', 'ძ', 'ი', 'ნ', 'ა', 'ვ', 'ს', 'ARGNO1P', 'SBJV', 'PRF', '<eos>']"
"['<bos>', 'ს', 'ძ', 'ი', 'ნ', 'ა', 'ვ', 'ს', 'ARGNO2P', 'SBJV', 'PRF', '<eos>']"
"['<bos>', 'ს', 'ძ', 'ი', 'ნ', 'ა', 'ვ', 'ს', 'ARGNO3P', 'SBJV', 'PRF', '<eos>']"
"['<bos>', 'ს', 'ძ', 'ი', 'ნ', 'ა', 'ვ', 'ს', 'V.MSDR', 'IPFV', '<eos>']"
"['<bos>', 'ი', 'ბ', 'ა', 'დ', 'ე', 'ბ', 'ა', 'ARGNO1S', 'IND', 'PRS', '<eos>']"
"['<bos>', 'ი', 'ბ', 'ა', 'დ', 'ე', 'ბ', 'ა', 'ARGNO2S', 'IND', 'PRS', '<eos>']"
"['<bos>', 'ი', 'ბ', 'ა', 'დ', 'ე', 'ბ', 'ა', 'ARGNO3S', 'IND', 'PRS', '<eos>']"
"['<bos>', 'ი', 'ბ', 'ა', 'დ', 'ე', 'ბ', 'ა', 'ARGNO1P', 'IND', 'PRS', '<eos>']"
"['<bos>', 'ი', 'ბ', 'ა', 'დ', 'ე', 'ბ', 'ა', 'ARGNO2P', 'IND', 'PRS', '<eos>']"
"['<bos>', 'ი', 'ბ', 'ა', 'დ', 'ე', 'ბ', 'ა', 'ARGNO3P', 'IND', 'PRS', '<eos>']"
"['<bos>', 'ი', 'ბ', 'ა', 'დ', 'ე', 'ბ', 'ა', 'ARGNO1S', 'IND', 'IPFV', '<eos>']"
"['<bos>', 'ი', 'ბ', 'ა', 'დ', 'ე', 'ბ', 'ა', 'ARGNO2S', 'IND', 'IPFV', '<eos>']"
"['<bos>', 'ი', 'ბ', 'ა', 'დ', 'ე', 'ბ', 'ა', 'ARGNO3S', 'IND', 'IPFV', '<eos>']"
"['<bos>', 'ი', 'ბ', 'ა', 'დ', 'ე', 'ბ', 'ა', 'ARGNO1P', 'IND', 'IPFV', '<eos>']"
"['<bos>', 'ი', 'ბ', 'ა', 'დ', 'ე', 'ბ', 'ა', 'ARGNO2P', 'IND', 'IPFV', '<eos>']"
"['<bos>', 'ი', 'ბ', 'ა', 'დ', 'ე', 'ბ', 'ა', 'ARGNO3P', 'IND', 'IPFV', '<eos>']"
"['<bos>', 'ი', 'ბ', 'ა', 'დ', 'ე', 'ბ', 'ა', 'ARGNO1S', 'SBJV', 'PRS', '<eos>']"
"['<bos>', 'ი', 'ბ', 'ა', 'დ', 'ე', 'ბ', 'ა', 'ARGNO2S', 'SBJV', 'PRS', '<eos>']"
"['<bos>', 'ი', 'ბ', 'ა', 'დ', 'ე', 'ბ', 'ა', 'ARGNO3S', 'SBJV', 'PRS', '<eos>']"
"['<bos>', 'ი', 'ბ', 'ა', 'დ', 'ე', 'ბ', 'ა', 'ARGNO1P', 'SBJV', 'PRS', '<eos>']"
"['<bos>', 'ი', 'ბ', 'ა', 'დ', 'ე', 'ბ', 'ა', 'ARGNO2P', 'SBJV', 'PRS', '<eos>']"
"['<bos>', 'ი', 'ბ', 'ა', 'დ', 'ე', 'ბ', 'ა', 'ARGNO3P', 'SBJV', 'PRS', '<eos>']"
"['<bos>', 'ი', 'ბ', 'ა', 'დ', 'ე', 'ბ', 'ა', 'ARGNO1S', 'IND', 'FUT', '<eos>']"
"['<bos>', 'ი', 'ბ', 'ა', 'დ', 'ე', 'ბ', 'ა', 'ARGNO2S', 'IND', 'FUT', '<eos>']"
"['<bos>', 'ი', 'ბ', 'ა', 'დ', 'ე', 'ბ', 'ა', 'ARGNO3S', 'IND', 'FUT', '<eos>']"
"['<bos>', 'ი', 'ბ', 'ა', 'დ', 'ე', 'ბ', 'ა', 'ARGNO1P', 'IND', 'FUT', '<eos>']"
"['<bos>', 'ი', 'ბ', 'ა', 'დ', 'ე', 'ბ', 'ა', 'ARGNO2P', 'IND', 'FUT', '<eos>']"
"['<bos>', 'ი', 'ბ', 'ა', 'დ', 'ე', 'ბ', 'ა', 'ARGNO3P', 'IND', 'FUT', '<eos>']"
"['<bos>', 'ი', 'ბ', 'ა', 'დ', 'ე', 'ბ', 'ა', 'ARGNO1S', 'COND', '<eos>']"
"['<bos>', 'ი', 'ბ', 'ა', 'დ', 'ე', 'ბ', 'ა', 'ARGNO2S', 'COND', '<eos>']"
"['<bos>', 'ი', 'ბ', 'ა', 'დ', 'ე', 'ბ', 'ა', 'ARGNO3S', 'COND', '<eos>']"
"['<bos>', 'ი', 'ბ', 'ა', 'დ', 'ე', 'ბ', 'ა', 'ARGNO1P', 'COND', '<eos>']"
"['<bos>', 'ი', 'ბ', 'ა', 'დ', 'ე', 'ბ', 'ა', 'ARGNO2P', 'COND', '<eos>']"
"['<bos>', 'ი', 'ბ', 'ა', 'დ', 'ე', 'ბ', 'ა', 'ARGNO3P', 'COND', '<eos>']"
"['<bos>', 'ი', 'ბ', 'ა', 'დ', 'ე', 'ბ', 'ა', 'ARGNO1S', 'SBJV', 'FUT', '<eos>']"
"['<bos>', 'ი', 'ბ', 'ა', 'დ', 'ე', 'ბ', 'ა', 'ARGNO2S', 'SBJV', 'FUT', '<eos>']"
"['<bos>', 'ი', 'ბ', 'ა', 'დ', 'ე', 'ბ', 'ა', 'ARGNO3S', 'SBJV', 'FUT', '<eos>']"
"['<bos>', 'ი', 'ბ', 'ა', 'დ', 'ე', 'ბ', 'ა', 'ARGNO1P', 'SBJV', 'FUT', '<eos>']"
"['<bos>', 'ი', 'ბ', 'ა', 'დ', 'ე', 'ბ', 'ა', 'ARGNO2P', 'SBJV', 'FUT', '<eos>']"
"['<bos>', 'ი', 'ბ', 'ა', 'დ', 'ე', 'ბ', 'ა', 'ARGNO3P', 'SBJV', 'FUT', '<eos>']"
"['<bos>', 'ი', 'ბ', 'ა', 'დ', 'ე', 'ბ', 'ა', 'ARGNO1S', 'IND', 'PST', 'PFV', '<eos>']"
"['<bos>', 'ი', 'ბ', 'ა', 'დ', 'ე', 'ბ', 'ა', 'ARGNO2S', 'IND', 'PST', 'PFV', '<eos>']"
"['<bos>', 'ი', 'ბ', 'ა', 'დ', 'ე', 'ბ', 'ა', 'ARGNO3S', 'IND', 'PST', 'PFV', '<eos>']"
"['<bos>', 'ი', 'ბ', 'ა', 'დ', 'ე', 'ბ', 'ა', 'ARGNO1P', 'IND', 'PST', 'PFV', '<eos>']"
"['<bos>', 'ი', 'ბ', 'ა', 'დ', 'ე', 'ბ', 'ა', 'ARGNO2P', 'IND', 'PST', 'PFV', '<eos>']"
"['<bos>', 'ი', 'ბ', 'ა', 'დ', 'ე', 'ბ', 'ა', 'ARGNO3P', 'IND', 'PST', 'PFV', '<eos>']"
"['<bos>', 'ი', 'ბ', 'ა', 'დ', 'ე', 'ბ', 'ა', 'ARGNO2S', 'IMP', '<eos>']"
"['<bos>', 'ი', 'ბ', 'ა', 'დ', 'ე', 'ბ', 'ა', 'ARGNO2P', 'IMP', '<eos>']"
"['<bos>', 'ი', 'ბ', 'ა', 'დ', 'ე', 'ბ', 'ა', 'ARGNO1S', 'OPT', '<eos>']"
"['<bos>', 'ი', 'ბ', 'ა', 'დ', 'ე', 'ბ', 'ა', 'ARGNO2S', 'OPT', '<eos>']"
"['<bos>', 'ი', 'ბ', 'ა', 'დ', 'ე', 'ბ', 'ა', 'ARGNO3S', 'OPT', '<eos>']"
"['<bos>', 'ი', 'ბ', 'ა', 'დ', 'ე', 'ბ', 'ა', 'ARGNO1P', 'OPT', '<eos>']"
"['<bos>', 'ი', 'ბ', 'ა', 'დ', 'ე', 'ბ', 'ა', 'ARGNO2P', 'OPT', '<eos>']"
"['<bos>', 'ი', 'ბ', 'ა', 'დ', 'ე', 'ბ', 'ა', 'ARGNO3P', 'OPT', '<eos>']"
"['<bos>', 'ი', 'ბ', 'ა', 'დ', 'ე', 'ბ', 'ა', 'ARGNO1P', 'IMP', '<eos>']"
"['<bos>', 'ი', 'ბ', 'ა', 'დ', 'ე', 'ბ', 'ა', 'ARGNO3S', 'IMP', '<eos>']"
"['<bos>', 'ი', 'ბ', 'ა', 'დ', 'ე', 'ბ', 'ა', 'ARGNO3P', 'IMP', '<eos>']"
"['<bos>', 'ი', 'ბ', 'ა', 'დ', 'ე', 'ბ', 'ა', 'ARGNO1S', 'IND', 'PRF', '<eos>']"
"['<bos>', 'ი', 'ბ', 'ა', 'დ', 'ე', 'ბ', 'ა', 'ARGNO2S', 'IND', 'PRF', '<eos>']"
"['<bos>', 'ი', 'ბ', 'ა', 'დ', 'ე', 'ბ', 'ა', 'ARGNO3S', 'IND', 'PRF', '<eos>']"
"['<bos>', 'ი', 'ბ', 'ა', 'დ', 'ე', 'ბ', 'ა', 'ARGNO1P', 'IND', 'PRF', '<eos>']"
"['<bos>', 'ი', 'ბ', 'ა', 'დ', 'ე', 'ბ', 'ა', 'ARGNO2P', 'IND', 'PRF', '<eos>']"
"['<bos>', 'ი', 'ბ', 'ა', 'დ', 'ე', 'ბ', 'ა', 'ARGNO3P', 'IND', 'PRF', '<eos>']"
"['<bos>', 'ი', 'ბ', 'ა', 'დ', 'ე', 'ბ', 'ა', 'ARGNO1S', 'IND', 'PST', 'PRF', '<eos>']"
"['<bos>', 'ი', 'ბ', 'ა', 'დ', 'ე', 'ბ', 'ა', 'ARGNO2S', 'IND', 'PST', 'PRF', '<eos>']"
"['<bos>', 'ი', 'ბ', 'ა', 'დ', 'ე', 'ბ', 'ა', 'ARGNO3S', 'IND', 'PST', 'PRF', '<eos>']"
"['<bos>', 'ი', 'ბ', 'ა', 'დ', 'ე', 'ბ', 'ა', 'ARGNO1P', 'IND', 'PST', 'PRF', '<eos>']"
"['<bos>', 'ი', 'ბ', 'ა', 'დ', 'ე', 'ბ', 'ა', 'ARGNO2P', 'IND', 'PST', 'PRF', '<eos>']"
"['<bos>', 'ი', 'ბ', 'ა', 'დ', 'ე', 'ბ', 'ა', 'ARGNO3P', 'IND', 'PST', 'PRF', '<eos>']"
"['<bos>', 'ი', 'ბ', 'ა', 'დ', 'ე', 'ბ', 'ა', 'ARGNO1S', 'SBJV', 'PRF', '<eos>']"
"['<bos>', 'ი', 'ბ', 'ა', 'დ', 'ე', 'ბ', 'ა', 'ARGNO2S', 'SBJV', 'PRF', '<eos>']"
"['<bos>', 'ი', 'ბ', 'ა', 'დ', 'ე', 'ბ', 'ა', 'ARGNO3S', 'SBJV', 'PRF', '<eos>']"
"['<bos>', 'ი', 'ბ', 'ა', 'დ', 'ე', 'ბ', 'ა', 'ARGNO1P', 'SBJV', 'PRF', '<eos>']"
"['<bos>', 'ი', 'ბ', 'ა', 'დ', 'ე', 'ბ', 'ა', 'ARGNO2P', 'SBJV', 'PRF', '<eos>']"
"['<bos>', 'ი', 'ბ', 'ა', 'დ', 'ე', 'ბ', 'ა', 'ARGNO3P', 'SBJV', 'PRF', '<eos>']"
"['<bos>', 'ი', 'ბ', 'ა', 'დ', 'ე', 'ბ', 'ა', 'V.MSDR', 'PRF', '<eos>']"
"['<bos>', 'შ', 'ე', 'ნ', 'დ', 'ე', 'ბ', 'ა', 'ARGNO1S', 'IND', 'PRS', '<eos>']"
"['<bos>', 'შ', 'ე', 'ნ', 'დ', 'ე', 'ბ', 'ა', 'ARGNO2S', 'IND', 'PRS', '<eos>']"
"['<bos>', 'შ', 'ე', 'ნ', 'დ', 'ე', 'ბ', 'ა', 'ARGNO3S', 'IND', 'PRS', '<eos>']"
"['<bos>', 'შ', 'ე', 'ნ', 'დ', 'ე', 'ბ', 'ა', 'ARGNO1P', 'IND', 'PRS', '<eos>']"
"['<bos>', 'შ', 'ე', 'ნ', 'დ', 'ე', 'ბ', 'ა', 'ARGNO2P', 'IND', 'PRS', '<eos>']"
"['<bos>', 'შ', 'ე', 'ნ', 'დ', 'ე', 'ბ', 'ა', 'ARGNO3P', 'IND', 'PRS', '<eos>']"
"['<bos>', 'შ', 'ე', 'ნ', 'დ', 'ე', 'ბ', 'ა', 'ARGNO1S', 'IND', 'IPFV', '<eos>']"
"['<bos>', 'შ', 'ე', 'ნ', 'დ', 'ე', 'ბ', 'ა', 'ARGNO2S', 'IND', 'IPFV', '<eos>']"
"['<bos>', 'შ', 'ე', 'ნ', 'დ', 'ე', 'ბ', 'ა', 'ARGNO3S', 'IND', 'IPFV', '<eos>']"
"['<bos>', 'შ', 'ე', 'ნ', 'დ', 'ე', 'ბ', 'ა', 'ARGNO1P', 'IND', 'IPFV', '<eos>']"
"['<bos>', 'შ', 'ე', 'ნ', 'დ', 'ე', 'ბ', 'ა', 'ARGNO2P', 'IND', 'IPFV', '<eos>']"
"['<bos>', 'შ', 'ე', 'ნ', 'დ', 'ე', 'ბ', 'ა', 'ARGNO3P', 'IND', 'IPFV', '<eos>']"
"['<bos>', 'შ', 'ე', 'ნ', 'დ', 'ე', 'ბ', 'ა', 'ARGNO1S', 'SBJV', 'PRS', '<eos>']"
"['<bos>', 'შ', 'ე', 'ნ', 'დ', 'ე', 'ბ', 'ა', 'ARGNO2S', 'SBJV', 'PRS', '<eos>']"
"['<bos>', 'შ', 'ე', 'ნ', 'დ', 'ე', 'ბ', 'ა', 'ARGNO3S', 'SBJV', 'PRS', '<eos>']"
"['<bos>', 'შ', 'ე', 'ნ', 'დ', 'ე', 'ბ', 'ა', 'ARGNO1P', 'SBJV', 'PRS', '<eos>']"
