lemma,tag,lemma_length,form_length
დებს,V;ARGNO2S;ARGAC3S;OPT,4,4
დებს,V;ARGNO3S;ARGAC3S;OPT,4,5
დებს,V;ARGNO1P;ARGAC3S;OPT,4,6
დებს,V;ARGNO2P;ARGAC3S;OPT,4,5
დებს,V;ARGNO3P;ARGAC3S;OPT,4,5
დებს,V;ARGNO2S;ARGAC1P;OPT,4,6
დებს,V;ARGNO3S;ARGAC1P;OPT,4,7
დებს,V;ARGNO2P;ARGAC1P;OPT,4,7
დებს,V;ARGNO3P;ARGAC1P;OPT,4,7
დებს,V;ARGNO1S;ARGAC2P;OPT,4,6
დებს,V;ARGNO3S;ARGAC2P;OPT,4,6
დებს,V;ARGNO1P;ARGAC2P;OPT,4,6
დებს,V;ARGNO3P;ARGAC2P;OPT,4,6
დებს,V;ARGNO1S;ARGAC3P;OPT,4,5
დებს,V;ARGNO2S;ARGAC3P;OPT,4,4
დებს,V;ARGNO3S;ARGAC3P;OPT,4,5
დებს,V;ARGNO1P;ARGAC3P;OPT,4,6
დებს,V;ARGNO2P;ARGAC3P;OPT,4,5
დებს,V;ARGNO3P;ARGAC3P;OPT,4,5
დებს,V;ARGNO3S;ARGAC1S;IMP,4,6
დებს,V;ARGNO3P;ARGAC1S;IMP,4,6
დებს,V;ARGNO3S;ARGAC2S;IMP,4,6
დებს,V;ARGNO1P;ARGAC2S;IMP,4,6
დებს,V;ARGNO3P;ARGAC2S;IMP,4,6
დებს,V;ARGNO3S;ARGAC3S;IMP,4,5
დებს,V;ARGNO1P;ARGAC3S;IMP,4,6
დებს,V;ARGNO3P;ARGAC3S;IMP,4,5
დებს,V;ARGNO3S;ARGAC1P;IMP,4,7
დებს,V;ARGNO3P;ARGAC1P;IMP,4,7
დებს,V;ARGNO3S;ARGAC2P;IMP,4,6
დებს,V;ARGNO1P;ARGAC2P;IMP,4,6
დებს,V;ARGNO3P;ARGAC2P;IMP,4,6
დებს,V;ARGNO3S;ARGAC3P;IMP,4,5
დებს,V;ARGNO1P;ARGAC3P;IMP,4,6
დებს,V;ARGNO3P;ARGAC3P;IMP,4,5
დებს,V;ARGNO2S;ARGAC1S;IND;PRF,4,9
დებს,V;ARGNO3S;ARGAC1S;IND;PRF,4,9
დებს,V;ARGNO2P;ARGAC1S;IND;PRF,4,10
დებს,V;ARGNO3P;ARGAC1S;IND;PRF,4,10
დებს,V;ARGNO1S;ARGAC2S;IND;PRF,4,9
დებს,V;ARGNO3S;ARGAC2S;IND;PRF,4,8
დებს,V;ARGNO1P;ARGAC2S;IND;PRF,4,10
დებს,V;ARGNO3P;ARGAC2S;IND;PRF,4,9
დებს,V;ARGNO1S;ARGAC3S;IND;PRF,4,7
დებს,V;ARGNO2S;ARGAC3S;IND;PRF,4,7
დებს,V;ARGNO3S;ARGAC3S;IND;PRF,4,6
დებს,V;ARGNO1P;ARGAC3S;IND;PRF,4,8
დებს,V;ARGNO2P;ARGAC3S;IND;PRF,4,8
დებს,V;ARGNO3P;ARGAC3S;IND;PRF,4,7
დებს,V;ARGNO2S;ARGAC1P;IND;PRF,4,10
დებს,V;ARGNO3S;ARGAC1P;IND;PRF,4,10
დებს,V;ARGNO2P;ARGAC1P;IND;PRF,4,10
დებს,V;ARGNO3P;ARGAC1P;IND;PRF,4,10
დებს,V;ARGNO1S;ARGAC2P;IND;PRF,4,10
დებს,V;ARGNO3S;ARGAC2P;IND;PRF,4,9
დებს,V;ARGNO1P;ARGAC2P;IND;PRF,4,11
დებს,V;ARGNO3P;ARGAC2P;IND;PRF,4,9
დებს,V;ARGNO1S;ARGAC3P;IND;PRF,4,7
დებს,V;ARGNO2S;ARGAC3P;IND;PRF,4,7
დებს,V;ARGNO3S;ARGAC3P;IND;PRF,4,6
დებს,V;ARGNO1P;ARGAC3P;IND;PRF,4,8
დებს,V;ARGNO2P;ARGAC3P;IND;PRF,4,8
დებს,V;ARGNO3P;ARGAC3P;IND;PRF,4,7
დებს,V;ARGNO2S;ARGAC1S;IND;PST;PRF,4,6
დებს,V;ARGNO3S;ARGAC1S;IND;PST;PRF,4,6
დებს,V;ARGNO2P;ARGAC1S;IND;PST;PRF,4,7
დებს,V;ARGNO3P;ARGAC1S;IND;PST;PRF,4,7
დებს,V;ARGNO1S;ARGAC2S;IND;PST;PRF,4,6
დებს,V;ARGNO3S;ARGAC2S;IND;PST;PRF,4,5
დებს,V;ARGNO1P;ARGAC2S;IND;PST;PRF,4,7
დებს,V;ARGNO3P;ARGAC2S;IND;PST;PRF,4,6
დებს,V;ARGNO1S;ARGAC3S;IND;PST;PRF,4,6
დებს,V;ARGNO2S;ARGAC3S;IND;PST;PRF,4,6
დებს,V;ARGNO3S;ARGAC3S;IND;PST;PRF,4,5
დებს,V;ARGNO1P;ARGAC3S;IND;PST;PRF,4,7
დებს,V;ARGNO2P;ARGAC3S;IND;PST;PRF,4,7
დებს,V;ARGNO3P;ARGAC3S;IND;PST;PRF,4,6
დებს,V;ARGNO2S;ARGAC1P;IND;PST;PRF,4,7
დებს,V;ARGNO3S;ARGAC1P;IND;PST;PRF,4,7
დებს,V;ARGNO2P;ARGAC1P;IND;PST;PRF,4,7
დებს,V;ARGNO3P;ARGAC1P;IND;PST;PRF,4,7
დებს,V;ARGNO1S;ARGAC2P;IND;PST;PRF,4,7
დებს,V;ARGNO3S;ARGAC2P;IND;PST;PRF,4,6
დებს,V;ARGNO1P;ARGAC2P;IND;PST;PRF,4,8
დებს,V;ARGNO3P;ARGAC2P;IND;PST;PRF,4,6
დებს,V;ARGNO1S;ARGAC3P;IND;PST;PRF,4,6
დებს,V;ARGNO2S;ARGAC3P;IND;PST;PRF,4,6
დებს,V;ARGNO3S;ARGAC3P;IND;PST;PRF,4,5
დებს,V;ARGNO1P;ARGAC3P;IND;PST;PRF,4,7
დებს,V;ARGNO2P;ARGAC3P;IND;PST;PRF,4,7
დებს,V;ARGNO3P;ARGAC3P;IND;PST;PRF,4,6
დებს,V;ARGNO2S;ARGAC1S;SBJV;PRF,4,6
დებს,V;ARGNO3S;ARGAC1S;SBJV;PRF,4,6
დებს,V;ARGNO2P;ARGAC1S;SBJV;PRF,4,7
დებს,V;ARGNO3P;ARGAC1S;SBJV;PRF,4,7
დებს,V;ARGNO1S;ARGAC2S;SBJV;PRF,4,6
დებს,V;ARGNO3S;ARGAC2S;SBJV;PRF,4,5
დებს,V;ARGNO1P;ARGAC2S;SBJV;PRF,4,7
დებს,V;ARGNO3P;ARGAC2S;SBJV;PRF,4,6
დებს,V;ARGNO1S;ARGAC3S;SBJV;PRF,4,7
დებს,V;ARGNO2S;ARGAC3S;SBJV;PRF,4,7
დებს,V;ARGNO3S;ARGAC3S;SBJV;PRF,4,6
დებს,V;ARGNO1P;ARGAC3S;SBJV;PRF,4,8
დებს,V;ARGNO2P;ARGAC3S;SBJV;PRF,4,7
დებს,V;ARGNO3P;ARGAC3S;SBJV;PRF,4,6
დებს,V;ARGNO2S;ARGAC1P;SBJV;PRF,4,7
დებს,V;ARGNO3S;ARGAC1P;SBJV;PRF,4,7
დებს,V;ARGNO2P;ARGAC1P;SBJV;PRF,4,7
დებს,V;ARGNO3P;ARGAC1P;SBJV;PRF,4,7
დებს,V;ARGNO1S;ARGAC2P;SBJV;PRF,4,7
დებს,V;ARGNO3S;ARGAC2P;SBJV;PRF,4,6
დებს,V;ARGNO1P;ARGAC2P;SBJV;PRF,4,8
დებს,V;ARGNO3P;ARGAC2P;SBJV;PRF,4,6
დებს,V;ARGNO1S;ARGAC3P;SBJV;PRF,4,7
დებს,V;ARGNO2S;ARGAC3P;SBJV;PRF,4,7
დებს,V;ARGNO3S;ARGAC3P;SBJV;PRF,4,6
დებს,V;ARGNO1P;ARGAC3P;SBJV;PRF,4,8
დებს,V;ARGNO2P;ARGAC3P;SBJV;PRF,4,7
დებს,V;ARGNO3P;ARGAC3P;SBJV;PRF,4,6
დებს,V;V.MSDR;PRF,4,6
უშვებს,V;ARGNO2S;ARGAC1S;IND;PRS,6,6
უშვებს,V;ARGNO3S;ARGAC1S;IND;PRS,6,7
უშვებს,V;ARGNO2P;ARGAC1S;IND;PRS,6,7
უშვებს,V;ARGNO3P;ARGAC1S;IND;PRS,6,8
უშვებს,V;ARGNO1S;ARGAC2S;IND;PRS,6,6
უშვებს,V;ARGNO3S;ARGAC2S;IND;PRS,6,7
უშვებს,V;ARGNO1P;ARGAC2S;IND;PRS,6,7
უშვებს,V;ARGNO3P;ARGAC2S;IND;PRS,6,8
უშვებს,V;ARGNO1S;ARGAC3S;IND;PRS,6,6
უშვებს,V;ARGNO2S;ARGAC3S;IND;PRS,6,5
უშვებს,V;ARGNO3S;ARGAC3S;IND;PRS,6,6
უშვებს,V;ARGNO1P;ARGAC3S;IND;PRS,6,7
უშვებს,V;ARGNO2P;ARGAC3S;IND;PRS,6,6
უშვებს,V;ARGNO3P;ARGAC3S;IND;PRS,6,7
უშვებს,V;ARGNO2S;ARGAC1P;IND;PRS,6,7
უშვებს,V;ARGNO3S;ARGAC1P;IND;PRS,6,8
უშვებს,V;ARGNO2P;ARGAC1P;IND;PRS,6,8
უშვებს,V;ARGNO3P;ARGAC1P;IND;PRS,6,9
უშვებს,V;ARGNO1S;ARGAC2P;IND;PRS,6,7
უშვებს,V;ARGNO3S;ARGAC2P;IND;PRS,6,7
უშვებს,V;ARGNO1P;ARGAC2P;IND;PRS,6,7
უშვებს,V;ARGNO3P;ARGAC2P;IND;PRS,6,8
უშვებს,V;ARGNO1S;ARGAC3P;IND;PRS,6,6
უშვებს,V;ARGNO2S;ARGAC3P;IND;PRS,6,5
უშვებს,V;ARGNO3S;ARGAC3P;IND;PRS,6,6
უშვებს,V;ARGNO1P;ARGAC3P;IND;PRS,6,7
უშვებს,V;ARGNO2P;ARGAC3P;IND;PRS,6,6
უშვებს,V;ARGNO3P;ARGAC3P;IND;PRS,6,7
უშვებს,V;ARGNO2S;ARGAC1S;IND;IPFV,6,8
უშვებს,V;ARGNO3S;ARGAC1S;IND;IPFV,6,8
უშვებს,V;ARGNO2P;ARGAC1S;IND;IPFV,6,9
უშვებს,V;ARGNO3P;ARGAC1S;IND;IPFV,6,10
უშვებს,V;ARGNO1S;ARGAC2S;IND;IPFV,6,8
უშვებს,V;ARGNO3S;ARGAC2S;IND;IPFV,6,8
უშვებს,V;ARGNO1P;ARGAC2S;IND;IPFV,6,9
უშვებს,V;ARGNO3P;ARGAC2S;IND;IPFV,6,10
უშვებს,V;ARGNO1S;ARGAC3S;IND;IPFV,6,8
უშვებს,V;ARGNO2S;ARGAC3S;IND;IPFV,6,7
უშვებს,V;ARGNO3S;ARGAC3S;IND;IPFV,6,7
უშვებს,V;ARGNO1P;ARGAC3S;IND;IPFV,6,9
უშვებს,V;ARGNO2P;ARGAC3S;IND;IPFV,6,8
უშვებს,V;ARGNO3P;ARGAC3S;IND;IPFV,6,9
უშვებს,V;ARGNO2S;ARGAC1P;IND;IPFV,6,9
უშვებს,V;ARGNO3S;ARGAC1P;IND;IPFV,6,9
უშვებს,V;ARGNO2P;ARGAC1P;IND;IPFV,6,10
უშვებს,V;ARGNO3P;ARGAC1P;IND;IPFV,6,11
უშვებს,V;ARGNO1S;ARGAC2P;IND;IPFV,6,9
უშვებს,V;ARGNO3S;ARGAC2P;IND;IPFV,6,9
უშვებს,V;ARGNO1P;ARGAC2P;IND;IPFV,6,9
უშვებს,V;ARGNO3P;ARGAC2P;IND;IPFV,6,10
უშვებს,V;ARGNO1S;ARGAC3P;IND;IPFV,6,8
უშვებს,V;ARGNO2S;ARGAC3P;IND;IPFV,6,7
უშვებს,V;ARGNO3S;ARGAC3P;IND;IPFV,6,7
უშვებს,V;ARGNO1P;ARGAC3P;IND;IPFV,6,9
უშვებს,V;ARGNO2P;ARGAC3P;IND;IPFV,6,8
უშვებს,V;ARGNO3P;ARGAC3P;IND;IPFV,6,9
უშვებს,V;ARGNO2S;ARGAC1S;SBJV;PRS,6,8
უშვებს,V;ARGNO3S;ARGAC1S;SBJV;PRS,6,9
უშვებს,V;ARGNO2P;ARGAC1S;SBJV;PRS,6,9
უშვებს,V;ARGNO3P;ARGAC1S;SBJV;PRS,6,10
უშვებს,V;ARGNO1S;ARGAC2S;SBJV;PRS,6,8
უშვებს,V;ARGNO3S;ARGAC2S;SBJV;PRS,6,9
უშვებს,V;ARGNO1P;ARGAC2S;SBJV;PRS,6,9
უშვებს,V;ARGNO3P;ARGAC2S;SBJV;PRS,6,10
უშვებს,V;ARGNO1S;ARGAC3S;SBJV;PRS,6,8
უშვებს,V;ARGNO2S;ARGAC3S;SBJV;PRS,6,7
უშვებს,V;ARGNO3S;ARGAC3S;SBJV;PRS,6,8
უშვებს,V;ARGNO1P;ARGAC3S;SBJV;PRS,6,9
უშვებს,V;ARGNO2P;ARGAC3S;SBJV;PRS,6,8
უშვებს,V;ARGNO3P;ARGAC3S;SBJV;PRS,6,9
უშვებს,V;ARGNO2S;ARGAC1P;SBJV;PRS,6,9
უშვებს,V;ARGNO3S;ARGAC1P;SBJV;PRS,6,10
უშვებს,V;ARGNO2P;ARGAC1P;SBJV;PRS,6,10
უშვებს,V;ARGNO3P;ARGAC1P;SBJV;PRS,6,11
უშვებს,V;ARGNO1S;ARGAC2P;SBJV;PRS,6,9
უშვებს,V;ARGNO3S;ARGAC2P;SBJV;PRS,6,9
უშვებს,V;ARGNO1P;ARGAC2P;SBJV;PRS,6,9
უშვებს,V;ARGNO3P;ARGAC2P;SBJV;PRS,6,10
უშვებს,V;ARGNO1S;ARGAC3P;SBJV;PRS,6,8
უშვებს,V;ARGNO2S;ARGAC3P;SBJV;PRS,6,7
უშვებს,V;ARGNO3S;ARGAC3P;SBJV;PRS,6,8
უშვებს,V;ARGNO1P;ARGAC3P;SBJV;PRS,6,9
უშვებს,V;ARGNO2P;ARGAC3P;SBJV;PRS,6,8
უშვებს,V;ARGNO3P;ARGAC3P;SBJV;PRS,6,9
უშვებს,V;ARGNO2S;ARGAC1S;IND;FUT,6,8
უშვებს,V;ARGNO3S;ARGAC1S;IND;FUT,6,9
უშვებს,V;ARGNO2P;ARGAC1S;IND;FUT,6,9
უშვებს,V;ARGNO3P;ARGAC1S;IND;FUT,6,10
უშვებს,V;ARGNO1S;ARGAC2S;IND;FUT,6,8
უშვებს,V;ARGNO3S;ARGAC2S;IND;FUT,6,9
უშვებს,V;ARGNO1P;ARGAC2S;IND;FUT,6,9
უშვებს,V;ARGNO3P;ARGAC2S;IND;FUT,6,10
უშვებს,V;ARGNO1S;ARGAC3S;IND;FUT,6,8
უშვებს,V;ARGNO2S;ARGAC3S;IND;FUT,6,7
უშვებს,V;ARGNO3S;ARGAC3S;IND;FUT,6,8
უშვებს,V;ARGNO1P;ARGAC3S;IND;FUT,6,9
უშვებს,V;ARGNO2P;ARGAC3S;IND;FUT,6,8
უშვებს,V;ARGNO3P;ARGAC3S;IND;FUT,6,9
უშვებს,V;ARGNO2S;ARGAC1P;IND;FUT,6,9
უშვებს,V;ARGNO3S;ARGAC1P;IND;FUT,6,10
უშვებს,V;ARGNO2P;ARGAC1P;IND;FUT,6,10
უშვებს,V;ARGNO3P;ARGAC1P;IND;FUT,6,11
უშვებს,V;ARGNO1S;ARGAC2P;IND;FUT,6,9
უშვებს,V;ARGNO3S;ARGAC2P;IND;FUT,6,9
უშვებს,V;ARGNO1P;ARGAC2P;IND;FUT,6,9
უშვებს,V;ARGNO3P;ARGAC2P;IND;FUT,6,10
უშვებს,V;ARGNO1S;ARGAC3P;IND;FUT,6,8
უშვებს,V;ARGNO2S;ARGAC3P;IND;FUT,6,7
უშვებს,V;ARGNO3S;ARGAC3P;IND;FUT,6,8
უშვებს,V;ARGNO1P;ARGAC3P;IND;FUT,6,9
უშვებს,V;ARGNO2P;ARGAC3P;IND;FUT,6,8
უშვებს,V;ARGNO3P;ARGAC3P;IND;FUT,6,9
უშვებს,V;ARGNO2S;ARGAC1S;COND,6,10
უშვებს,V;ARGNO3S;ARGAC1S;COND,6,10
უშვებს,V;ARGNO2P;ARGAC1S;COND,6,11
უშვებს,V;ARGNO3P;ARGAC1S;COND,6,12
უშვებს,V;ARGNO1S;ARGAC2S;COND,6,10
უშვებს,V;ARGNO3S;ARGAC2S;COND,6,10
უშვებს,V;ARGNO1P;ARGAC2S;COND,6,11
უშვებს,V;ARGNO3P;ARGAC2S;COND,6,12
უშვებს,V;ARGNO1S;ARGAC3S;COND,6,10
უშვებს,V;ARGNO2S;ARGAC3S;COND,6,9
უშვებს,V;ARGNO3S;ARGAC3S;COND,6,9
უშვებს,V;ARGNO1P;ARGAC3S;COND,6,11
უშვებს,V;ARGNO2P;ARGAC3S;COND,6,10
უშვებს,V;ARGNO3P;ARGAC3S;COND,6,11
უშვებს,V;ARGNO2S;ARGAC1P;COND,6,11
უშვებს,V;ARGNO3S;ARGAC1P;COND,6,11
უშვებს,V;ARGNO2P;ARGAC1P;COND,6,12
უშვებს,V;ARGNO3P;ARGAC1P;COND,6,13
უშვებს,V;ARGNO1S;ARGAC2P;COND,6,11
უშვებს,V;ARGNO3S;ARGAC2P;COND,6,11
უშვებს,V;ARGNO1P;ARGAC2P;COND,6,11
უშვებს,V;ARGNO3P;ARGAC2P;COND,6,12
უშვებს,V;ARGNO1S;ARGAC3P;COND,6,10
უშვებს,V;ARGNO2S;ARGAC3P;COND,6,9
უშვებს,V;ARGNO3S;ARGAC3P;COND,6,9
უშვებს,V;ARGNO1P;ARGAC3P;COND,6,11
უშვებს,V;ARGNO2P;ARGAC3P;COND,6,10
უშვებს,V;ARGNO3P;ARGAC3P;COND,6,11
უშვებს,V;ARGNO2S;ARGAC1S;SBJV;FUT,6,10
უშვებს,V;ARGNO3S;ARGAC1S;SBJV;FUT,6,11
უშვებს,V;ARGNO2P;ARGAC1S;SBJV;FUT,6,11
უშვებს,V;ARGNO3P;ARGAC1S;SBJV;FUT,6,12
უშვებს,V;ARGNO1S;ARGAC2S;SBJV;FUT,6,10
უშვებს,V;ARGNO3S;ARGAC2S;SBJV;FUT,6,11
უშვებს,V;ARGNO1P;ARGAC2S;SBJV;FUT,6,11
უშვებს,V;ARGNO3P;ARGAC2S;SBJV;FUT,6,12
უშვებს,V;ARGNO1S;ARGAC3S;SBJV;FUT,6,10
უშვებს,V;ARGNO2S;ARGAC3S;SBJV;FUT,6,9
უშვებს,V;ARGNO3S;ARGAC3S;SBJV;FUT,6,10
უშვებს,V;ARGNO1P;ARGAC3S;SBJV;FUT,6,11
უშვებს,V;ARGNO2P;ARGAC3S;SBJV;FUT,6,10
უშვებს,V;ARGNO3P;ARGAC3S;SBJV;FUT,6,11
უშვებს,V;ARGNO2S;ARGAC1P;SBJV;FUT,6,11
უშვებს,V;ARGNO3S;ARGAC1P;SBJV;FUT,6,12
უშვებს,V;ARGNO2P;ARGAC1P;SBJV;FUT,6,12
უშვებს,V;ARGNO3P;ARGAC1P;SBJV;FUT,6,13
უშვებს,V;ARGNO1S;ARGAC2P;SBJV;FUT,6,11
უშვებს,V;ARGNO3S;ARGAC2P;SBJV;FUT,6,11
უშვებს,V;ARGNO1P;ARGAC2P;SBJV;FUT,6,11
უშვებს,V;ARGNO3P;ARGAC2P;SBJV;FUT,6,12
უშვებს,V;ARGNO1S;ARGAC3P;SBJV;FUT,6,10
უშვებს,V;ARGNO2S;ARGAC3P;SBJV;FUT,6,9
უშვებს,V;ARGNO3S;ARGAC3P;SBJV;FUT,6,10
უშვებს,V;ARGNO1P;ARGAC3P;SBJV;FUT,6,11
უშვებს,V;ARGNO2P;ARGAC3P;SBJV;FUT,6,10
უშვებს,V;ARGNO3P;ARGAC3P;SBJV;FUT,6,11
უშვებს,V;ARGNO2S;ARGAC1S;IND;PST;PFV,6,7
უშვებს,V;ARGNO3S;ARGAC1S;IND;PST;PFV,6,7
უშვებს,V;ARGNO2P;ARGAC1S;IND;PST;PFV,6,8
უშვებს,V;ARGNO3P;ARGAC1S;IND;PST;PFV,6,8
უშვებს,V;ARGNO1S;ARGAC2S;IND;PST;PFV,6,7
უშვებს,V;ARGNO3S;ARGAC2S;IND;PST;PFV,6,7
უშვებს,V;ARGNO1P;ARGAC2S;IND;PST;PFV,6,8
უშვებს,V;ARGNO3P;ARGAC2S;IND;PST;PFV,6,8
უშვებს,V;ARGNO1S;ARGAC3S;IND;PST;PFV,6,7
უშვებს,V;ARGNO2S;ARGAC3S;IND;PST;PFV,6,6
უშვებს,V;ARGNO3S;ARGAC3S;IND;PST;PFV,6,6
უშვებს,V;ARGNO1P;ARGAC3S;IND;PST;PFV,6,8
უშვებს,V;ARGNO2P;ARGAC3S;IND;PST;PFV,6,7
უშვებს,V;ARGNO3P;ARGAC3S;IND;PST;PFV,6,7
უშვებს,V;ARGNO2S;ARGAC1P;IND;PST;PFV,6,8
უშვებს,V;ARGNO3S;ARGAC1P;IND;PST;PFV,6,8
უშვებს,V;ARGNO2P;ARGAC1P;IND;PST;PFV,6,9
უშვებს,V;ARGNO3P;ARGAC1P;IND;PST;PFV,6,9
უშვებს,V;ARGNO1S;ARGAC2P;IND;PST;PFV,6,8
უშვებს,V;ARGNO3S;ARGAC2P;IND;PST;PFV,6,8
უშვებს,V;ARGNO1P;ARGAC2P;IND;PST;PFV,6,8
უშვებს,V;ARGNO3P;ARGAC2P;IND;PST;PFV,6,8
უშვებს,V;ARGNO1S;ARGAC3P;IND;PST;PFV,6,7
უშვებს,V;ARGNO2S;ARGAC3P;IND;PST;PFV,6,6
უშვებს,V;ARGNO3S;ARGAC3P;IND;PST;PFV,6,6
უშვებს,V;ARGNO1P;ARGAC3P;IND;PST;PFV,6,8
უშვებს,V;ARGNO2P;ARGAC3P;IND;PST;PFV,6,7
უშვებს,V;ARGNO3P;ARGAC3P;IND;PST;PFV,6,7
უშვებს,V;ARGNO2P;ARGAC1S;IMP,6,8
უშვებს,V;ARGNO2S;ARGAC1S;IMP,6,7
უშვებს,V;ARGNO2P;ARGAC3S;IMP,6,7
უშვებს,V;ARGNO2S;ARGAC3S;IMP,6,6
უშვებს,V;ARGNO2P;ARGAC1P;IMP,6,9
უშვებს,V;ARGNO2S;ARGAC1P;IMP,6,8
უშვებს,V;ARGNO2P;ARGAC3P;IMP,6,7
უშვებს,V;ARGNO2S;ARGAC3P;IMP,6,6
უშვებს,V;ARGNO2S;ARGAC1S;OPT,6,7
უშვებს,V;ARGNO3S;ARGAC1S;OPT,6,8
უშვებს,V;ARGNO2P;ARGAC1S;OPT,6,8
უშვებს,V;ARGNO3P;ARGAC1S;OPT,6,8
უშვებს,V;ARGNO1S;ARGAC2S;OPT,6,7
უშვებს,V;ARGNO3S;ARGAC2S;OPT,6,8
უშვებს,V;ARGNO1P;ARGAC2S;OPT,6,8
უშვებს,V;ARGNO3P;ARGAC2S;OPT,6,8
უშვებს,V;ARGNO1S;ARGAC3S;OPT,6,7
უშვებს,V;ARGNO2S;ARGAC3S;OPT,6,6
უშვებს,V;ARGNO3S;ARGAC3S;OPT,6,7
უშვებს,V;ARGNO1P;ARGAC3S;OPT,6,8
უშვებს,V;ARGNO2P;ARGAC3S;OPT,6,7
უშვებს,V;ARGNO3P;ARGAC3S;OPT,6,7
უშვებს,V;ARGNO2S;ARGAC1P;OPT,6,8
უშვებს,V;ARGNO3S;ARGAC1P;OPT,6,9
უშვებს,V;ARGNO2P;ARGAC1P;OPT,6,9
უშვებს,V;ARGNO3P;ARGAC1P;OPT,6,9
უშვებს,V;ARGNO1S;ARGAC2P;OPT,6,8
უშვებს,V;ARGNO3S;ARGAC2P;OPT,6,8
უშვებს,V;ARGNO1P;ARGAC2P;OPT,6,8
უშვებს,V;ARGNO3P;ARGAC2P;OPT,6,8
უშვებს,V;ARGNO1S;ARGAC3P;OPT,6,7
უშვებს,V;ARGNO2S;ARGAC3P;OPT,6,6
უშვებს,V;ARGNO3S;ARGAC3P;OPT,6,7
უშვებს,V;ARGNO1P;ARGAC3P;OPT,6,8
უშვებს,V;ARGNO2P;ARGAC3P;OPT,6,7
უშვებს,V;ARGNO3P;ARGAC3P;OPT,6,7
უშვებს,V;ARGNO3S;ARGAC1S;IMP,6,8
უშვებს,V;ARGNO3P;ARGAC1S;IMP,6,8
უშვებს,V;ARGNO3S;ARGAC2S;IMP,6,8
უშვებს,V;ARGNO3P;ARGAC2S;IMP,6,8
უშვებს,V;ARGNO1P;ARGAC2S;IMP,6,8
უშვებს,V;ARGNO3S;ARGAC3S;IMP,6,7
უშვებს,V;ARGNO3P;ARGAC3S;IMP,6,7
უშვებს,V;ARGNO1P;ARGAC3S;IMP,6,8
უშვებს,V;ARGNO3S;ARGAC1P;IMP,6,9
უშვებს,V;ARGNO3P;ARGAC1P;IMP,6,9
უშვებს,V;ARGNO3S;ARGAC2P;IMP,6,8
უშვებს,V;ARGNO3P;ARGAC2P;IMP,6,8
უშვებს,V;ARGNO1P;ARGAC2P;IMP,6,8
უშვებს,V;ARGNO3S;ARGAC3P;IMP,6,7
უშვებს,V;ARGNO3P;ARGAC3P;IMP,6,7
უშვებს,V;ARGNO1P;ARGAC3P;IMP,6,8
უშვებს,V;ARGNO2S;ARGAC1S;IND;PRF,6,10
უშვებს,V;ARGNO3S;ARGAC1S;IND;PRF,6,10
უშვებს,V;ARGNO2P;ARGAC1S;IND;PRF,6,11
უშვებს,V;ARGNO3P;ARGAC1S;IND;PRF,6,11
უშვებს,V;ARGNO1S;ARGAC2S;IND;PRF,6,10
უშვებს,V;ARGNO3S;ARGAC2S;IND;PRF,6,9
უშვებს,V;ARGNO1P;ARGAC2S;IND;PRF,6,11
უშვებს,V;ARGNO3P;ARGAC2S;IND;PRF,6,10
უშვებს,V;ARGNO1S;ARGAC3S;IND;PRF,6,8
უშვებს,V;ARGNO2S;ARGAC3S;IND;PRF,6,8
უშვებს,V;ARGNO3S;ARGAC3S;IND;PRF,6,7
უშვებს,V;ARGNO1P;ARGAC3S;IND;PRF,6,9
უშვებს,V;ARGNO2P;ARGAC3S;IND;PRF,6,9
უშვებს,V;ARGNO3P;ARGAC3S;IND;PRF,6,8
უშვებს,V;ARGNO2S;ARGAC1P;IND;PRF,6,11
უშვებს,V;ARGNO3S;ARGAC1P;IND;PRF,6,11
უშვებს,V;ARGNO2P;ARGAC1P;IND;PRF,6,11
უშვებს,V;ARGNO3P;ARGAC1P;IND;PRF,6,11
უშვებს,V;ARGNO1S;ARGAC2P;IND;PRF,6,11
უშვებს,V;ARGNO3S;ARGAC2P;IND;PRF,6,10
უშვებს,V;ARGNO1P;ARGAC2P;IND;PRF,6,12
უშვებს,V;ARGNO3P;ARGAC2P;IND;PRF,6,10
უშვებს,V;ARGNO1S;ARGAC3P;IND;PRF,6,8
უშვებს,V;ARGNO2S;ARGAC3P;IND;PRF,6,8
უშვებს,V;ARGNO3S;ARGAC3P;IND;PRF,6,7
უშვებს,V;ARGNO1P;ARGAC3P;IND;PRF,6,9
უშვებს,V;ARGNO2P;ARGAC3P;IND;PRF,6,9
უშვებს,V;ARGNO3P;ARGAC3P;IND;PRF,6,8
უშვებს,V;ARGNO2S;ARGAC1S;IND;PST;PRF,6,7
უშვებს,V;ARGNO3S;ARGAC1S;IND;PST;PRF,6,7
უშვებს,V;ARGNO2P;ARGAC1S;IND;PST;PRF,6,8
უშვებს,V;ARGNO3P;ARGAC1S;IND;PST;PRF,6,8
უშვებს,V;ARGNO1S;ARGAC2S;IND;PST;PRF,6,7
უშვებს,V;ARGNO3S;ARGAC2S;IND;PST;PRF,6,6
უშვებს,V;ARGNO1P;ARGAC2S;IND;PST;PRF,6,8
უშვებს,V;ARGNO3P;ARGAC2S;IND;PST;PRF,6,7
უშვებს,V;ARGNO1S;ARGAC3S;IND;PST;PRF,6,7
უშვებს,V;ARGNO2S;ARGAC3S;IND;PST;PRF,6,7
